time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
1.105,0.0,0.0,0.0,0.5756728264882736,0.0,0.0,0.49554739337184267,0.0,0.0,0.0,0.0,0.0
1.11,0.0,0.0,0.0,0.12422991906359354,0.0,0.0,0.5049780334556663,0.0,0.0,0.0,0.0,0.0
1.115,0.0,0.0,0.0,0.18623331114057232,0.0,0.0,0.5040613716241857,0.0,0.0,0.0,0.0,0.0
1.12,0.0,0.0,0.0,0.6197655293664783,0.0,0.0,0.5068743981507173,0.0,0.0,0.0,0.0,0.0
1.125,0.0,0.0,0.0,0.526507995154048,0.0,0.0,0.4945434017936173,0.0,0.0,0.0,0.0,0.0
1.1300000000000001,0.0,0.0,0.0,0.938852377905802,0.0,0.0,0.5009836758769937,0.0,0.0,0.0,0.0,0.0
1.135,0.0,0.0,0.0,0.2117535841108828,0.0,0.0,0.5065149838798385,0.0,0.0,0.0,0.0,0.0
1.1400000000000001,0.0,0.0,0.0,0.6714741191167862,0.0,0.0,0.5198185073941417,0.0,0.0,0.0,0.0,0.0
1.145,0.0,0.0,0.0,0.24409671136414132,0.0,0.0,0.5042452247815906,0.0,0.0,0.0,0.0,0.0
1.1500000000000001,0.0,0.0,0.0,0.671452633260653,0.0,0.0,0.4939278432288314,0.0,0.0,0.0,0.0,0.0
1.155,0.0,0.0,0.0,0.21498551696791535,0.0,0.0,0.5021668611997719,0.0,0.0,0.0,0.0,0.0
1.16,0.0,0.0,0.0,0.3255453390985103,0.0,0.0,0.4865912557562216,0.0,0.0,0.0,0.0,0.0
1.165,0.0,0.0,0.0,0.6322806926631986,0.0,0.0,0.4943791021925805,0.0,0.0,0.0,0.0,0.0
1.17,0.0,0.0,0.0,0.11226556200099447,0.0,0.0,0.5153293066904785,0.0,0.0,0.0,0.0,0.0
1.175,0.0,0.0,0.0,0.7476075975522042,0.0,0.0,0.504392235540632,0.0,0.0,0.0,0.0,0.0
1.18,0.0,0.0,0.0,0.4316792351015314,0.0,0.0,0.49018261878344055,0.0,0.0,0.0,0.0,0.0
1.185,0.0,0.0,0.0,0.3364447284458532,0.0,0.0,0.4988367712628024,0.0,0.0,0.0,0.0,0.0
1.19,0.0,0.0,0.0,0.7398159589319715,0.0,0.0,0.4951690562172275,0.0,0.0,0.0,0.0,0.0
1.195,0.0,0.0,0.0,0.35947509090251645,0.0,0.0,0.48377029068203203,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.07082147361527318,0.0,0.0,0.4857227793316734,0.0,0.0,0.0,0.0,0.0
1.205,0.0,0.0,0.0,0.8277893198566201,0.0,0.0,0.48941352871457,0.0,0.0,0.0,0.0,0.0
1.21,0.0,0.0,0.0,0.32112568786167844,0.0,0.0,0.5033067134934339,0.0,0.0,0.0,0.0,0.0
1.215,0.0,0.0,0.0,-0.17165584980752846,0.0,0.0,0.5034429600963067,0.0,0.0,0.0,0.0,0.0
1.22,0.0,0.0,0.0,0.5686093325482082,0.0,0.0,0.5024719180159575,0.0,0.0,0.0,0.0,0.0
1.225,0.0,0.0,0.0,0.7385871351040642,0.0,0.0,0.5099838974223241,0.0,0.0,0.0,0.0,0.0
1.23,0.0,0.0,0.0,0.6011491423853577,0.0,0.0,0.5083142760766386,0.0,0.0,0.0,0.0,0.0
1.235,0.0,0.0,0.0,0.42107731766155215,0.0,0.0,0.5002416808588325,0.0,0.0,0.0,0.0,0.0
1.24,0.0,0.0,0.0,0.11230270454053524,0.0,0.0,0.49163700238788155,0.0,0.0,0.0,0.0,0.0
1.245,0.0,0.0,0.0,-0.19727253404540163,0.0,0.0,0.5160879748923021,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.2100216349085915,0.0,0.0,0.48062828162225824,0.0,0.0,0.0,0.0,0.0
1.2550000000000001,0.0,0.0,0.0,0.3338965897508581,0.0,0.0,0.4998203004168961,0.0,0.0,0.0,0.0,0.0
1.26,0.0,0.0,0.0,0.7873624023722512,0.0,0.0,0.4982627007598303,0.0,0.0,0.0,0.0,0.0
1.2650000000000001,0.0,0.0,0.0,0.5801353330675099,0.0,0.0,0.5162453591498738,0.0,0.0,0.0,0.0,0.0
1.27,0.0,0.0,0.0,0.3797564389793538,0.0,0.0,0.5033924820317036,0.0,0.0,0.0,0.0,0.0
1.2750000000000001,0.0,0.0,0.0,-0.046491181525778594,0.0,0.0,0.49720615378634747,0.0,0.0,0.0,0.0,0.0
1.28,0.0,0.0,0.0,0.377998102369581,0.0,0.0,0.494864050327592,0.0,0.0,0.0,0.0,0.0
1.285,0.0,0.0,0.0,0.6002558602513773,0.0,0.0,0.4988402854189031,0.0,0.0,0.0,0.0,0.0
1.29,0.0,0.0,0.0,0.536576912039749,0.0,0.0,0.5348965750382129,0.0,0.0,0.0,0.0,0.0
1.295,0.0,0.0,0.0,0.18307861744150492,0.0,0.0,0.5041265706332785,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.16174438659177398,0.0,0.0,0.5056277496185396,0.0,0.0,0.0,0.0,0.0
1.305,0.0,0.0,0.0,0.48856931237438295,0.0,0.0,0.505572881621601,0.0,0.0,0.0,0.0,0.0
1.31,0.0,0.0,0.0,0.263492002042179,0.0,0.0,0.5019331498749039,0.0,0.0,0.0,0.0,0.0
1.315,0.0,0.0,0.0,0.13276174145160632,0.0,0.0,0.49130344692884215,0.0,0.0,0.0,0.0,0.0
1.32,0.0,0.0,0.0,0.7142268651696781,0.0,0.0,0.4996370773594834,0.0,0.0,0.0,0.0,0.0
1.325,0.0,0.0,0.0,0.9932836719752064,0.0,0.0,0.500697092852788,0.0,0.0,0.0,0.0,0.0
1.33,0.0,0.0,0.0,0.7029855994676043,0.0,0.0,0.49813028103772317,0.0,0.0,0.0,0.0,0.0
1.335,0.0,0.0,0.0,0.15853544962439037,0.0,0.0,0.4980949677102564,0.0,0.0,0.0,0.0,0.0
1.34,0.0,0.0,0.0,0.2645022585653568,0.0,0.0,0.5046964970010108,0.0,0.0,0.0,0.0,0.0
1.345,0.0,0.0,0.0,-0.3240270856189418,0.0,0.0,0.4916033704549904,0.0,0.0,0.0,0.0,0.0
1.35,0.0,0.0,0.0,0.6105647788516337,0.0,0.0,0.5021414845449738,0.0,0.0,0.0,0.0,0.0
1.355,0.0,0.0,0.0,0.4072222048942329,0.0,0.0,0.48967795139246184,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.31929781227175397,0.0,0.0,0.4948525133825042,0.0,0.0,0.0,0.0,0.0
1.365,0.0,0.0,0.0,0.44996401913624606,0.0,0.0,0.4916461043395338,0.0,0.0,0.0,0.0,0.0
1.37,0.0,0.0,0.0,0.6284424825347675,0.0,0.0,0.5137231969315034,0.0,0.0,0.0,0.0,0.0
1.375,0.0,0.0,0.0,-0.18049703442518011,0.0,0.0,0.49401223538494343,0.0,0.0,0.0,0.0,0.0
1.3800000000000001,0.0,0.0,0.0,0.6313382130177885,0.0,0.0,0.4949676617295981,0.0,0.0,0.0,0.0,0.0
1.385,0.0,0.0,0.0,-0.12417374653432928,0.0,0.0,0.4942330198375687,0.0,0.0,0.0,0.0,0.0
1.3900000000000001,0.0,0.0,0.0,0.8934201073237372,0.0,0.0,0.4968238584987775,0.0,0.0,0.0,0.0,0.0
1.395,0.0,0.0,0.0,0.08766054949834935,0.0,0.0,0.5000408750261395,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.0,0.0,0.0,0.41910054865362534,0.0,0.0,0.5091383852078757,0.0,0.0,0.0,0.0,0.0
1.405,0.0,0.0,0.0,0.36685029424630206,0.0,0.0,0.47851664714634645,0.0,0.0,0.0,0.0,0.0
1.41,0.0,0.0,0.0,0.940709022666024,0.0,0.0,0.4899354124425564,0.0,0.0,0.0,0.0,0.0
1.415,0.0,0.0,0.0,0.3373969581289327,0.0,0.0,0.4978223219434995,0.0,0.0,0.0,0.0,0.0
1.42,0.0,0.0,0.0,0.2952694054505145,0.0,0.0,0.4906408481299979,0.0,0.0,0.0,0.0,0.0
1.425,0.0,0.0,0.0,0.36674064849855,0.0,0.0,0.5051773203801491,0.0,0.0,0.0,0.0,0.0
1.43,0.0,0.0,0.0,1.0736380267870114,0.0,0.0,0.4915771327711268,0.0,0.0,0.0,0.0,0.0
1.435,0.0,0.0,0.0,0.7046337714971065,0.0,0.0,0.4928987034173146,0.0,0.0,0.0,0.0,0.0
1.44,0.0,0.0,0.0,1.161159232890428,0.0,0.0,0.4823305338151774,0.0,0.0,0.0,0.0,0.0
1.445,0.0,0.0,0.0,0.19498150704529338,0.0,0.0,0.49746566693262567,0.0,0.0,0.0,0.0,0.0
1.45,0.0,0.0,0.0,0.48722157265002375,0.0,0.0,0.5098600162573863,0.0,0.0,0.0,0.0,0.0
1.455,0.0,0.0,0.0,0.135139608552901,0.0,0.0,0.5154691536129595,0.0,0.0,0.0,0.0,0.0
1.46,0.0,0.0,0.0,0.4068801584779278,0.0,0.0,0.5238290931954462,0.0,0.0,0.0,0.0,0.0
1.465,0.0,0.0,0.0,0.15577402890339326,0.0,0.0,0.4926015282632479,0.0,0.0,0.0,0.0,0.0
1.47,0.0,0.0,0.0,0.3432015851308431,0.0,0.0,0.5108224815765511,0.0,0.0,0.0,0.0,0.0
1.475,0.0,0.0,0.0,-0.1618416261747954,0.0,0.0,0.5047935596149952,0.0,0.0,0.0,0.0,0.0
1.48,0.0,0.0,0.0,0.47749472912909224,0.0,0.0,0.5021954420666105,0.0,0.0,0.0,0.0,0.0
1.485,0.0,0.0,0.0,0.051951400005449316,0.0,0.0,0.5059205132025884,0.0,0.0,0.0,0.0,0.0
1.49,0.0,0.0,0.0,0.8041322850489048,0.0,0.0,0.5047668182447828,0.0,0.0,0.0,0.0,0.0
1.495,0.0,0.0,0.0,0.41045691345892077,0.0,0.0,0.504746789377819,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,1.1322050343760135,0.0,0.0,0.4942511239539443,0.0,0.0,0.0,0.0,0.0
1.5050000000000001,0.0,0.0,0.0,0.8228691347621075,0.0,0.0,0.49551339831611796,0.0,0.0,0.0,0.0,0.0
1.51,0.0,0.0,0.0,1.0481384963785059,0.0,0.0,0.5091958842056495,0.0,0.0,0.0,0.0,0.0
1.5150000000000001,0.0,0.0,0.0,0.5025834285897064,0.0,0.0,0.5068962831458004,0.0,0.0,0.0,0.0,0.0
1.52,0.0,0.0,0.0,0.05009728215408911,0.0,0.0,0.522959139459191,0.0,0.0,0.0,0.0,0.0
1.5250000000000001,0.0,0.0,0.0,0.5219958201685422,0.0,0.0,0.4923072106200014,0.0,0.0,0.0,0.0,0.0
1.53,0.0,0.0,0.0,0.7214121304910497,0.0,0.0,0.4964825690421367,0.0,0.0,0.0,0.0,0.0
1.5350000000000001,0.0,0.0,0.0,0.4371856873878371,0.0,0.0,0.49860752565528815,0.0,0.0,0.0,0.0,0.0
1.54,0.0,0.0,0.0,0.567045147936239,0.0,0.0,0.4959647855368871,0.0,0.0,0.0,0.0,0.0
1.545,0.0,0.0,0.0,0.27612192531095364,0.0,0.0,0.506186802177814,0.0,0.0,0.0,0.0,0.0
1.55,0.0,0.0,0.0,0.660898341994334,0.0,0.0,0.5072946818638597,0.0,0.0,0.0,0.0,0.0
1.555,0.0,0.0,0.0,0.9803699562841237,0.0,0.0,0.49224800697678167,0.0,0.0,0.0,0.0,0.0
1.56,0.0,0.0,0.0,0.8166522128163575,0.0,0.0,0.5110745950432339,0.0,0.0,0.0,0.0,0.0
1.565,0.0,0.0,0.0,1.0864033486481413,0.0,0.0,0.5224793162340186,0.0,0.0,0.0,0.0,0.0
1.57,0.0,0.0,0.0,0.7543733913327892,0.0,0.0,0.4876869946897569,0.0,0.0,0.0,0.0,0.0
1.575,0.0,0.0,0.0,0.0885192157786457,0.0,0.0,0.48677741974388167,0.0,0.0,0.0,0.0,0.0
1.58,0.0,0.0,0.0,1.3598991730484558,0.0,0.0,0.5020536285063311,0.0,0.0,0.0,0.0,0.0
1.585,0.0,0.0,0.0,0.8163308674512958,0.0,0.0,0.4916578879196129,0.0,0.0,0.0,0.0,0.0
1.59,0.0,0.0,0.0,0.5854552568341158,0.0,0.0,0.5124109901071551,0.0,0.0,0.0,0.0,0.0
1.595,0.0,0.0,0.0,0.42975799359721095,0.0,0.0,0.4912628126147525,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.6922357271320336,0.0,0.0,0.4944268144004017,0.0,0.0,0.0,0.0,0.0
1.605,0.0,0.0,0.0,1.1734063929313623,0.0,0.0,0.49481528615858544,0.0,0.0,0.0,0.0,0.0
1.61,0.0,0.0,0.0,0.648941496359018,0.0,0.0,0.49344742605316755,0.0,0.0,0.0,0.0,0.0
1.615,0.0,0.0,0.0,0.4722400124095955,0.0,0.0,0.5078768276660209,0.0,0.0,0.0,0.0,0.0
1.62,0.0,0.0,0.0,0.4291827514689599,0.0,0.0,0.5059984558870139,0.0,0.0,0.0,0.0,0.0
1.625,0.0,0.0,0.0,1.110062079847583,0.0,0.0,0.5067703667874972,0.0,0.0,0.0,0.0,0.0
1.6300000000000001,0.0,0.0,0.0,0.3951844121652996,0.0,0.0,0.4990160358098476,0.0,0.0,0.0,0.0,0.0
1.635,0.0,0.0,0.0,0.623012533544626,0.0,0.0,0.48832262892324274,0.0,0.0,0.0,0.0,0.0
1.6400000000000001,0.0,0.0,0.0,0.463046160316723,0.0,0.0,0.511838821294503,0.0,0.0,0.0,0.0,0.0
1.645,0.0,0.0,0.0,0.32233481258496904,0.0,0.0,0.48343186180855885,0.0,0.0,0.0,0.0,0.0
1.6500000000000001,0.0,0.0,0.0,1.0013269783719132,0.0,0.0,0.5056365923562908,0.0,0.0,0.0,0.0,0.0
1.655,0.0,0.0,0.0,0.7200870560904914,0.0,0.0,0.49276999702706126,0.0,0.0,0.0,0.0,0.0
1.6600000000000001,0.0,0.0,0.0,1.2761639768268556,0.0,0.0,0.5048286325904174,0.0,0.0,0.0,0.0,0.0
1.665,0.0,0.0,0.0,0.45121525265732776,0.0,0.0,0.4998909964468528,0.0,0.0,0.0,0.0,0.0
1.67,0.0,0.0,0.0,0.9104394549003395,0.0,0.0,0.4815021639697013,0.0,0.0,0.0,0.0,0.0
1.675,0.0,0.0,0.0,1.4458013089705386,0.0,0.0,0.5136692730914436,0.0,0.0,0.0,0.0,0.0
1.68,0.0,0.0,0.0,0.7109961957293718,0.0,0.0,0.5025547362942888,0.0,0.0,0.0,0.0,0.0
1.685,0.0,0.0,0.0,0.6663093207219591,0.0,0.0,0.48823900271449383,0.0,0.0,0.0,0.0,0.0
1.69,0.0,0.0,0.0,1.077904477501053,0.0,0.0,0.5074875591746836,0.0,0.0,0.0,0.0,0.0
1.695,0.0,0.0,0.0,1.1096792738111052,0.0,0.0,0.4919442556615475,0.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0,0.0,0.22047940329637344,0.0,0.0,0.4916284821198631,0.0,0.0,0.0,0.0,0.0
1.705,0.0,0.0,0.0,0.8690610777747954,0.0,0.0,0.5093271170210516,0.0,0.0,0.0,0.0,0.0
1.71,0.0,0.0,0.0,0.9868004795249284,0.0,0.0,0.5113182443764487,0.0,0.0,0.0,0.0,0.0
1.715,0.0,0.0,0.0,1.113286507407568,0.0,0.0,0.5041794521924609,0.0,0.0,0.0,0.0,0.0
1.72,0.0,0.0,0.0,0.6533728654488519,0.0,0.0,0.5128826167454801,0.0,0.0,0.0,0.0,0.0
1.725,0.0,0.0,0.0,0.8140319753569476,0.0,0.0,0.5066883404294943,0.0,0.0,0.0,0.0,0.0
1.73,0.0,0.0,0.0,0.624790067341771,0.0,0.0,0.4985525590376193,0.0,0.0,0.0,0.0,0.0
1.735,0.0,0.0,0.0,0.8711972820968205,0.0,0.0,0.4940324871257992,0.0,0.0,0.0,0.0,0.0
1.74,0.0,0.0,0.0,0.05223547395638395,0.0,0.0,0.5050205688608176,0.0,0.0,0.0,0.0,0.0
1.745,0.0,0.0,0.0,0.43418882436332373,0.0,0.0,0.4991301441849596,0.0,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.47514436317739545,0.0,0.0,0.4999831150575003,0.0,0.0,0.0,0.0,0.0
1.7550000000000001,0.0,0.0,0.0,1.0326388935837578,0.0,0.0,0.5028077161498079,0.0,0.0,0.0,0.0,0.0
1.76,0.0,0.0,0.0,0.4802126014624314,0.0,0.0,0.4972128476837054,0.0,0.0,0.0,0.0,0.0
1.7650000000000001,0.0,0.0,0.0,0.6955066911598436,0.0,0.0,0.5083116232553582,0.0,0.0,0.0,0.0,0.0
1.77,0.0,0.0,0.0,0.47135225568029204,0.0,0.0,0.4943871022951077,0.0,0.0,0.0,0.0,0.0
1.7750000000000001,0.0,0.0,0.0,0.91179536303168,0.0,0.0,0.5023405025867458,0.0,0.0,0.0,0.0,0.0
1.78,0.0,0.0,0.0,0.8864821589241106,0.0,0.0,0.49730781144414427,0.0,0.0,0.0,0.0,0.0
1.7850000000000001,0.0,0.0,0.0,0.8525963135229035,0.0,0.0,0.5057038971100444,0.0,0.0,0.0,0.0,0.0
1.79,0.0,0.0,0.0,1.0740169703666846,0.0,0.0,0.5069452001609399,0.0,0.0,0.0,0.0,0.0
1.795,0.0,0.0,0.0,0.8901196284895954,0.0,0.0,0.47922057711913413,0.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,1.0134764725171406,0.0,0.0,0.48820660055772874,0.0,0.0,0.0,0.0,0.0
1.805,0.0,0.0,0.0,1.113080590226205,0.0,0.0,0.4963147489586937,0.0,0.0,0.0,0.0,0.0
1.81,0.0,0.0,0.0,1.4473960778056747,0.0,0.0,0.5049198759511253,0.0,0.0,0.0,0.0,0.0
1.815,0.0,0.0,0.0,0.8737838078396287,0.0,0.0,0.5144899903505527,0.0,0.0,0.0,0.0,0.0
1.82,0.0,0.0,0.0,1.1489834182316336,0.0,0.0,0.515722377983864,0.0,0.0,0.0,0.0,0.0
1.825,0.0,0.0,0.0,0.5086729412508342,0.0,0.0,0.5087745170512888,0.0,0.0,0.0,0.0,0.0
1.83,0.0,0.0,0.0,1.0526061272917107,0.0,0.0,0.4996018394676587,0.0,0.0,0.0,0.0,0.0
1.835,0.0,0.0,0.0,1.0293718027288103,0.0,0.0,0.5064525322283542,0.0,0.0,0.0,0.0,0.0
1.84,0.0,0.0,0.0,0.6598084949679968,0.0,0.0,0.5027753726876396,0.0,0.0,0.0,0.0,0.0
1.845,0.0,0.0,0.0,0.8527991094458527,0.0,0.0,0.5041510864284637,0.0,0.0,0.0,0.0,0.0
1.85,0.0,0.0,0.0,0.4996919109769958,0.0,0.0,0.5098836422362999,0.0,0.0,0.0,0.0,0.0
1.855,0.0,0.0,0.0,0.44004706560810486,0.0,0.0,0.5077051080079031,0.0,0.0,0.0,0.0,0.0
1.86,0.0,0.0,0.0,1.0021387439463925,0.0,0.0,0.4986545058447904,0.0,0.0,0.0,0.0,0.0
1.865,0.0,0.0,0.0,1.1356688720371582,0.0,0.0,0.4999789223290799,0.0,0.0,0.0,0.0,0.0
1.87,0.0,0.0,0.0,0.7088662295134405,0.0,0.0,0.49888007536706763,0.0,0.0,0.0,0.0,0.0
1.875,0.0,0.0,0.0,0.8999763382372701,0.0,0.0,0.48966879965003857,0.0,0.0,0.0,0.0,0.0
1.8800000000000001,0.0,0.0,0.0,0.8720739418107374,0.0,0.0,0.5090856489869618,0.0,0.0,0.0,0.0,0.0
1.885,0.0,0.0,0.0,0.40729683958489565,0.0,0.0,0.5093788418378807,0.0,0.0,0.0,0.0,0.0
1.8900000000000001,0.0,0.0,0.0,1.4425428585435647,0.0,0.0,0.512765124979476,0.0,0.0,0.0,0.0,0.0
1.895,0.0,0.0,0.0,1.4124405447925845,0.0,0.0,0.49726194540544366,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,0.0,0.0,0.0,0.8240792461162444,0.0,0.0,0.49541467745005846,0.0,0.0,0.0,0.0,0.0
1.905,0.0,0.0,0.0,1.3889163465168395,0.0,0.0,0.4828820129482321,0.0,0.0,0.0,0.0,0.0
1.9100000000000001,0.0,0.0,0.0,0.4208034710102511,0.0,0.0,0.48407053643088416,0.0,0.0,0.0,0.0,0.0
1.915,0.0,0.0,0.0,1.8884100586832726,0.0,0.0,0.4693158925239002,0.0,0.0,0.0,0.0,0.0
1.92,0.0,0.0,0.0,0.660509947267785,0.0,0.0,0.5042045754805662,0.0,0.0,0.0,0.0,0.0
1.925,0.0,0.0,0.0,1.0014777216160557,0.0,0.0,0.5009290901974273,0.0,0.0,0.0,0.0,0.0
1.93,0.0,0.0,0.0,1.3471984894797107,0.0,0.0,0.5087279171180493,0.0,0.0,0.0,0.0,0.0
1.935,0.0,0.0,0.0,1.4603624051834099,0.0,0.0,0.49626387872674654,0.0,0.0,0.0,0.0,0.0
1.94,0.0,0.0,0.0,0.8454328167041755,0.0,0.0,0.4645543999380449,0.0,0.0,0.0,0.0,0.0
1.945,0.0,0.0,0.0,1.045727716398767,0.0,0.0,0.5018906323628334,0.0,0.0,0.0,0.0,0.0
1.95,0.0,0.0,0.0,0.77724564359084,0.0,0.0,0.49462228381016177,0.0,0.0,0.0,0.0,0.0
1.955,0.0,0.0,0.0,1.084059240014197,0.0,0.0,0.5024807011670868,0.0,0.0,0.0,0.0,0.0
1.96,0.0,0.0,0.0,0.3412345497155133,0.0,0.0,0.5065850044862611,0.0,0.0,0.0,0.0,0.0
1.965,0.0,0.0,0.0,1.2181144407445965,0.0,0.0,0.4995618861872694,0.0,0.0,0.0,0.0,0.0
1.97,0.0,0.0,0.0,0.9932513060692574,0.0,0.0,0.47945185549908725,0.0,0.0,0.0,0.0,0.0
1.975,0.0,0.0,0.0,0.5863353187956744,0.0,0.0,0.5184110851726725,0.0,0.0,0.0,0.0,0.0
1.98,0.0,0.0,0.0,0.8041352263920126,0.0,0.0,0.5096182435829955,0.0,0.0,0.0,0.0,0.0
1.985,0.0,0.0,0.0,0.9106814670525427,0.0,0.0,0.5016673280179907,0.0,0.0,0.0,0.0,0.0
1.99,0.0,0.0,0.0,0.862727182760817,0.0,0.0,0.49802410141078335,0.0,0.0,0.0,0.0,0.0
1.995,0.0,0.0,0.0,1.2284002516856702,0.0,0.0,0.5096171112682358,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.7778101855708308,0.0,0.0,0.4876067518247823,0.0,0.0,0.0,0.0,0.0
2.005,0.0,0.0,0.0,1.5954862644399985,0.0,0.0,0.496230895626263,0.0,0.0,0.0,0.0,0.0
2.0100000000000002,0.0,0.0,0.0,1.4189823527342378,0.0,0.0,0.5188474354392801,0.0,0.0,0.0,0.0,0.0
2.015,0.0,0.0,0.0,1.4102859664814613,0.0,0.0,0.49866927886474216,0.0,0.0,0.0,0.0,0.0
2.02,0.0,0.0,0.0,1.5177975734782667,0.0,0.0,0.4899282739183423,0.0,0.0,0.0,0.0,0.0
2.025,0.0,0.0,0.0,1.3819064135446648,0.0,0.0,0.5110536692393853,0.0,0.0,0.0,0.0,0.0
2.0300000000000002,0.0,0.0,0.0,1.1692017984411551,0.0,0.0,0.5019543472312843,0.0,0.0,0.0,0.0,0.0
2.035,0.0,0.0,0.0,0.6900762385235722,0.0,0.0,0.490652472593493,0.0,0.0,0.0,0.0,0.0
2.04,0.0,0.0,0.0,1.2813024100228014,0.0,0.0,0.49720121927102495,0.0,0.0,0.0,0.0,0.0
2.045,0.0,0.0,0.0,1.6210876199152098,0.0,0.0,0.5021722499007383,0.0,0.0,0.0,0.0,0.0
2.05,0.0,0.0,0.0,0.6698704649052194,0.0,0.0,0.5082015490551404,0.0,0.0,0.0,0.0,0.0
2.055,0.0,0.0,0.0,0.8757778409754732,0.0,0.0,0.5060943234472413,0.0,0.0,0.0,0.0,0.0
2.06,0.0,0.0,0.0,0.7789075796197845,0.0,0.0,0.49395460121986573,0.0,0.0,0.0,0.0,0.0
2.065,0.0,0.0,0.0,1.1243566037399826,0.0,0.0,0.492914963440872,0.0,0.0,0.0,0.0,0.0
2.07,0.0,0.0,0.0,0.8556825282340585,0.0,0.0,0.49890867030544156,0.0,0.0,0.0,0.0,0.0
2.075,0.0,0.0,0.0,1.4876138466180409,0.0,0.0,0.49999110961056287,0.0,0.0,0.0,0.0,0.0
2.08,0.0,0.0,0.0,1.3174477183037612,0.0,0.0,0.4986396451038893,0.0,0.0,0.0,0.0,0.0
2.085,0.0,0.0,0.0,0.9310922632510654,0.0,0.0,0.5007517937588748,0.0,0.0,0.0,0.0,0.0
2.09,0.0,0.0,0.0,0.7887240584976458,0.0,0.0,0.49243229465745925,0.0,0.0,0.0,0.0,0.0
2.095,0.0,0.0,0.0,1.4094601747146893,0.0,0.0,0.5202951910701298,0.0,0.0,0.0,0.0,0.0
2.1,0.0,0.0,0.0,1.3420389827449541,0.0,0.0,0.529209997406144,0.0,0.0,0.0,0.0,0.0
2.105,0.0,0.0,0.0,0.3987400338753909,0.0,0.0,0.48564812092732584,0.0,0.0,0.0,0.0,0.0
2.11,0.0,0.0,0.0,1.2527430934640293,0.0,0.0,0.5153709818985568,0.0,0.0,0.0,0.0,0.0
2.115,0.0,0.0,0.0,0.7546530948851583,0.0,0.0,0.5123218417224641,0.0,0.0,0.0,0.0,0.0
2.12,0.0,0.0,0.0,0.7588496696624281,0.0,0.0,0.5002242950751333,0.0,0.0,0.0,0.0,0.0
2.125,0.0,0.0,0.0,0.6689819579738565,0.0,0.0,0.4971762324706981,0.0,0.0,0.0,0.0,0.0
2.13,0.0,0.0,0.0,0.884672276619651,0.0,0.0,0.5014324077297447,0.0,0.0,0.0,0.0,0.0
2.1350000000000002,0.0,0.0,0.0,1.5098077721648648,0.0,0.0,0.49670221945093546,0.0,0.0,0.0,0.0,0.0
2.14,0.0,0.0,0.0,1.208728700409024,0.0,0.0,0.4963181788965519,0.0,0.0,0.0,0.0,0.0
2.145,0.0,0.0,0.0,0.5954769456706916,0.0,0.0,0.48322845622378635,0.0,0.0,0.0,0.0,0.0
2.15,0.0,0.0,0.0,1.2917262254116453,0.0,0.0,0.4943564693534876,0.0,0.0,0.0,0.0,0.0
2.1550000000000002,0.0,0.0,0.0,1.5015456321364948,0.0,0.0,0.5056520623206794,0.0,0.0,0.0,0.0,0.0
2.16,0.0,0.0,0.0,1.2758606681205116,0.0,0.0,0.5023929275481996,0.0,0.0,0.0,0.0,0.0
2.165,0.0,0.0,0.0,1.0399867516495496,0.0,0.0,0.49779117192346184,0.0,0.0,0.0,0.0,0.0
2.17,0.0,0.0,0.0,1.2225899285018964,0.0,0.0,0.4898474181705271,0.0,0.0,0.0,0.0,0.0
2.1750000000000003,0.0,0.0,0.0,1.4152065713420112,0.0,0.0,0.49424585532439586,0.0,0.0,0.0,0.0,0.0
2.18,0.0,0.0,0.0,1.532095750528708,0.0,0.0,0.5010164336757907,0.0,0.0,0.0,0.0,0.0
2.185,0.0,0.0,0.0,1.2503149574046888,0.0,0.0,0.47576892941353954,0.0,0.0,0.0,0.0,0.0
2.19,0.0,0.0,0.0,0.6958848865522883,0.0,0.0,0.5110037758893785,0.0,0.0,0.0,0.0,0.0
2.195,0.0,0.0,0.0,1.2174236566886985,0.0,0.0,0.5094211195955319,0.0,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,1.6887503968157513,0.0,0.0,0.48596835497707974,0.0,0.0,0.0,0.0,0.0
2.205,0.0,0.0,0.0,1.1771322764069465,0.0,0.0,0.5054844108474081,0.0,0.0,0.0,0.0,0.0
2.21,0.0,0.0,0.0,1.6977529379549967,0.0,0.0,0.49154799574324454,0.0,0.0,0.0,0.0,0.0
2.215,0.0,0.0,0.0,0.6942961271805534,0.0,0.0,0.49903640575416053,0.0,0.0,0.0,0.0,0.0
